Brand:,Product name,Processor,Video graphics,RAM,Hard drive,Display,Display Resolution,Operating System,Keyboard,Battery,Webcam,Connections,Dimensions,Weight,Colors,Warranty,Price,Processor Details,Power supply type,Laptop Color,Finger Print,Pointing device,Optical drive,Series :,Brand:_encoded,Video graphics_encoded,Display_encoded,Colors_encoded,Display Resolution_encoded,Operating System_encoded,Keyboard_encoded,Battery_encoded,Webcam_encoded,Connections_encoded,Processor Details_encoded,Weight_numeric,Price_bin
ASUS,Vivobook 16 X1607QA-MB054W,Snapdragon X X1 26 100,Qualcomm Adreno GPU,16GB LPDDR5X on board,1TB M.2 NVMe™ PCIe® 4.0 SSD,"16.0-inch, WUXGA 16:10 aspect ratio, IPS-level Panel, LED Backlit, 60Hz refresh rate, 300nits, 45% NTSC color gamut, Anti-glare display, (Screen-to-body ratio)89%",1920 x 1200,Windows® 11 Home,"Backlit Chiclet Keyboard with Num-key, 1.7mm Key-travel, Precision touchpad, With Copilot key","50WHrs, 3S1P, 3-cell Li-ion",FHD camera with IR function to support Windows Hello With privacy shutter,2x USB 3.2 Gen 1 Type-A (data speed up to 5Gbps) 2x USB 4.0 Gen 3 Type-C with support for display / power delivery (data speed up to 40Gbps) 1x HDMI 2.1 TMDS 1x 3.5mm Combo Audio Jack,357 x 250.6 x 17.9 ~ 19.9 mm,1.88 kg,Cool Silver,1 year,-0.34804053557398734,"(30MB Cache, up to 2.97GHz, 8 cores, 8 Threads); Qualcomm® Hexagon™ NPU up to 45TOPS",,,,,,,0,267,532,27,7,31,62,138,64,402,4,1.88,Low
ASUS,Vivobook S15 S5507QA-MA037W,Snapdragon X Plus X1P 42 100,Qualcomm Adreno GPU,16GB LPDDR5X on board,512GB M.2 NVMe™ PCIe® 4.0 SSD,"15.6-inch, 3K OLED 16:9 aspect ratio, 0.2ms response time, 600nits HDR peak brightness, 100% DCI-P3 color gamut, 1,000,000:1, VESA CERTIFIED Display HDR True Black 600, 1.07 billion colors, Glossy display, 70% less harmful blue light, TÜV Rheinland-certif",2880 x 1620,Windows® 11 Home,"Backlit Chiclet Keyboard 1-Zone RGB with Num-key, 1.7mm Key-travel, Precision touchpad, With Copilot key","70WHrs, 3S1P, 3-cell Li-ion",FHD camera with IR function to support Windows Hello With privacy shutter,2x USB 3.2 Gen 1 Type-A (data speed up to 5Gbps) 2x USB 4.0 Gen 3 Type-C with support for display / power delivery (data speed up to 40Gbps) 1x HDMI 2.1 TMDS 1x 3.5mm Combo Audio Jack Micro SD card reader,352.6 x 226.9 x 14.7 ~ 15.9 mm,1.42 kg,Cool Silver,1 year,0.03973427040715171,"30MB Cache, up to 3.2GHz, 8 cores, 8 Threads); Qualcomm® Hexagon™ NPU up to 45TOPS",,,,,,,0,267,381,27,25,31,38,177,64,403,249,1.42,Low
ASUS,Vivobook S14 M5406UA-QD055W,AMD Ryzen 9 8945HS,AMD Radeon Graphics,16GB LPDDR5X on board,512GB M.2 NVMe™ PCIe® 4.0 SSD,"14.0-inch, WUXGA 16:10 aspect ratio, 60Hz refresh rate, 400nits, 600nits HDR peak brightness, 60% NTSC color gamut, 1,000,000:1, VESA CERTIFIED Display HDR True Black 600, 1.07 billion colors, PANTONE Validated, Glossy display, 65% less harmful blue light",1920 x 1200,Windows® 11 Home,"Backlit Chiclet Keyboard 1-Zone RGB without Num-key, 1.7mm Key-travel, Precision touchpad,","75WHrs, 4S1P, 4-cell Li-ion",FHD camera with IR function to support Windows Hello With privacy shutter,1x USB 3.2 Gen 1 Type-C with support for display / power delivery (data speed up to 5Gbps) 1x USB 4.0 Gen 3 Type-C with support for display / power delivery (data speed up to 40Gbps) 2x USB 3.2 Gen 1 Type-A (data speed up to 5Gbps) 1x HDMI 2.1 TMDS 1x 3.5,310.5 x 221.9 x 13.9 ~ 15.9 mm,1.30 kg,Cool Silver,1 year,0.11667987119398059,"4GHz (24MB Cache, up to 5.2 GHz, 8 cores, 16 Threads); AMD XDNA™ NPU up to 16TOPS",,,,,,,0,1,120,27,7,31,39,183,64,315,282,1.3,Low
Lenovo,V15 G4 IRU,Intel Core i5-13420H,Intel UHD Graphics,8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD TN 250nits Anti-glare, 45% NTSC",1920 x 1080,DOS,"Non-backlit, English",38Wh,HD 720p with Privacy Shutter,"1x USB 2.0 1x USB 3.2 Gen 1 1x USB-C® 3.2 Gen 1 (support data transfer, Power Delivery (20V only) and DisplayPort™ 1.2) 1x HDMI® 1.4b 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-45) 1x Power connector",359.2 x 235.8 x 19.9 mm,1.65 kg,Iron Grey,1 year,-0.7081171411279021,"8C (4P + 4E) / 12T, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB",,,,,,,6,47,222,58,5,0,171,75,73,250,323,1.65,Low
Lenovo,IdeaPad Slim 3 15IRH8,Intel® Core™ i7-13620H,Intel® UHD Graphics,16GB Soldered,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD IPS 300nits Anti-glare",1920x1080,DOS,"Non-backlit, Arabic",Integrated 47Wh,FHD 1080p with Privacy Shutter,"2x USB 3.2 Gen 1 1x USB-C® 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort™ 1.2) 1x HDMI® 1.4 1x Headphone / microphone combo jack (3.5mm) 1x Card reader 1x Power connector",359.3 x 235 x 17.9 mm,1.62 kg,Arctic Grey,2 Years,-0.5419279385645568,"10C (6P + 4E) / 16T, P-core 2.4 / 4.9GHz, E-core 1.8 / 3.6GHz, 24MB",,,,,,,6,57,200,8,10,0,170,209,53,400,66,1.62,Low
ASUS,Zenbook DUO UX8406CA-PZ062W,Intel Core Ultra 7 255H,Intel Arc Graphics,32GB LPDDR5X on board,1TB M.2 NVMe™ PCIe® 4.0 SSD,"14.0-inch, 3K (2880 x 1800) OLED 16:10 aspect ratio, 0.2ms response time, 120Hz refresh rate, 400nits, 500nits HDR peak brightness, 100% DCI-P3 color gamut, 1,000,000:1, VESA CERTIFIED Display HDR True Black 500, 1.07 billion colors, PANTONE Validated, Gl",2880 x 1800,Windows® 11 Home,"Soft Keyboard, 1.4mm Key-travel, Precision touchpad","75WHrs, 4S1P, 4-cell Li-ion",FHD camera with IR function to support Windows Hello,1x USB 3.2 Gen 1 Type-A (data speed up to 5Gbps) 2x Thunderbolt™ 4 with support for display / power delivery (data speed up to 40Gbps) 1x HDMI 2.1 TMDS 1x 3.5mm Combo Audio Jack,313.5 x 217.9 x 14.6 ~ 19.9 mm,1.65 kg,Inkwell Gray,1 year,1.119964087068896,"2.0 GHz (24MB Cache, up to 5.1 GHz, 16 cores, 16 Threads); Intel® AI Boost NPU up to 13TOPS",,,,,,,0,37,111,57,26,31,207,183,62,296,127,1.65,Low
ASUS,ProArt P16 H7606WI-ME139W,AMD Ryzen™ AI 9 HX 370,NVIDIA® GeForce RTX™ 4070,64GB LPDDR5X on board,2TB M.2 NVMe™ PCIe® 4.0 SSD,"16.0-inch, 4K OLED 16:10 aspect ratio, 0.2ms response time, 60Hz refresh rate, 400nits, 500nits HDR peak brightness, 100% DCI-P3 color gamut, 1,000,000:1, VESA CERTIFIED Display HDR True Black 500, 1.07 billion colors, PANTONE Validated, Glossy display, 7",3840 x 2400,Windows11 Home,Backlit Chiclet Keyboard,"90WHrs, 4S1P, 4-cell Li-ion",FHD camera with IR function to support Windows Hello,1x USB 3.2 Gen 2 Type-C with support for display / power delivery (data speed up to 10Gbps) 1x USB 4.0 Gen 3 Type-C with support for display / power delivery (data speed up to 40Gbps) 2x USB 3.2 Gen 2 Type-A (data speed up to 10Gbps) 1x HDMI 2.1 FRL 1x 3,354.9 x 246.9 x 14.9 x 17.3 mm,1.85 kg,Nano Black,1 Year,2.412556006406169,"36MB Cache, up to 5.1GHz, 12 cores, 24 Threads); AMD XDNA™ NPU up to 50TOPS",,,,,,,0,145,528,76,31,30,34,192,62,331,254,1.85,Medium
Dell,Vostro 15 3530,Intel Core i5-1334U,Intel UHD Graphics,"8GB, 8GBx1, DDR4, 2666MHz",512GB M.2 PCIe NVMe Solid State Drive,15.6 inch FHD 120Hz 250 nits WVA Anti-Glare LED Backlit Narrow Border Display,1920 x 1080,DOS,Internal Arabic Qwerty Non Backlit Keyboard,"4-Cell Battery, 54WHr (Integrated)",720P HD camera,1 USB 3.2 Gen 1 port 1 USB 2.0 port 1 USB 3.2 Gen 1 Type-C® port 1 Universal audio port 1 HDMI 1.4 port 1 RJ45 Ethernet port 1 Power-adapter port,358.50 x 235.56 x 16.96 mm,1.66 kg,Carbon Black,1 Year,-0.7773626421959627,"up to 5.0 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 14 cores, 20 threads",,,,,,,2,47,142,17,5,0,163,99,24,28,417,1.66,Low
Dell,inspiron 14 7440,Intel Core 7 150U,Intel® Graphics,16GB DDR5-5200,1TB SSD,"14"", Touch, FHD+ 1920x1200, 60Hz, WVA, IPS, 250 nit, ComfortView",1920 x 1200,Windows 11 Home,"Non-backlit, Arabic","4 Cell, 64 Wh, integrated",720P HD camera,2 USB Type-C® 3.2 Gen 2 (10 Gbps) with Power Delivery and DisplayPort™ 1.4 ports 2 USB 3.2 Gen 1 Type-A ports 1 Universal audio port 1 HDMI 1.4 port,314.00 x 226.15 x 15.97 mm,1.75 kg,Ice Blue,1 Year,-0.14182743339330303,"10 cores, up to 5.4 GHz",,,,,,,2,50,76,54,7,19,170,80,24,377,56,1.75,Low
ASUS,Asus Zenbook S16,AMD Ryzen™ AI 9 HX 370,AMD Radeon™ 890M Graphics,32GB LPDDR5X,2TB M.2 NVMe™ PCIe® 4.0 SSD,"16.0-inch, 3K (2880 x 1800) OLED 16:10 aspect ratio, 0.2ms response time, 120Hz refresh rate, 400nits, 500nits HDR peak brightness, 100% DCI-P3 color gamut, 1,000,000:1, VESA CERTIFIED Display HDR True Black 500, 1.07 billion colors, PANTONE Validated, Gl",2880 x 1800,Windows11 Home,Backlit Chiclet Keyboard,"78WHrs, 2S2P, 4-cell Li-ion",FHD camera with IR function to support Windows Hello,1x USB 3.2 Gen 2 Type-A (data speed up to 10Gbps) 2x USB 4.0 Gen 3 Type-C with support for display / power delivery (data speed up to 40Gbps) 1x HDMI 2.1 TMDS 1x 3.5mm Combo Audio Jack SD 4.0 card reader,353.6 x 243 x 11.9 mm,1.50 kg,Scandinavian White,1 Year,1.2861532896322414,"2.0GHz (36MB Cache, up to 5.1GHz, 12 cores, 24 Threads); AMD XDNA™ NPU up to 50TOPS",,,,,,,0,7,525,106,26,30,34,186,62,321,132,1.5,Low
ASUS,UX8406CA-OLED009WS,Intel Core Ultra 9 285H,Intel Arc Graphics,32GB LPDDR5X on board,2TB M.2 NVMe™ PCIe® 4.0 SSD,"14.0-inch, 3K (2880 x 1800) OLED 16:10 aspect ratio, 0.2ms response time, 120Hz refresh rate, 400nits, 500nits HDR peak brightness, 100% DCI-P3 color gamut, 1,000,000:1, VESA CERTIFIED Display HDR True Black 500, 1.07 billion colors, PANTONE Validated, Gl",2880 x 1800,Windows11 Home,"Soft Keyboard, 1.4mm Key-travel, Precision touchpad","75WHrs, 4S1P, 4-cell Li-ion",FHD camera with IR function to support Windows Hello,1x USB 3.2 Gen 1 Type-A (data speed up to 5Gbps) 2x Thunderbolt™ 4 with support for display / power delivery (data speed up to 40Gbps) 1x HDMI 2.1 TMDS 1x 3.5mm Combo Audio Jack,313.5 x 217.9 x 14.6 mm,1.65 kg,Inkwell Gray,1 Year,1.6462575933865835,"285H 2.9 GHz (24MB Cache, up to 5.4 GHz, 16 cores, 16 Threads); Intel® AI Boost NPU up to 13TOPS",,,,,,,0,37,111,57,26,30,207,183,62,296,223,1.65,Low
Dell,Vostro 3530,Intel Core i7-1355U,Intel UHD Graphics,"8GB, 8GBx1, DDR4, 2666MHz",512GB M.2 PCIe NVMe Solid State Drive,15.6 inch FHD (1920 x 1080) 120Hz 250 nits WVA Anti-Glare LED Backlit Narrow Border Display,1920 x 1080,DOS,Internal Arabic Qwerty Non Backlit Keyboard,"4-Cell Battery, 54WHr (Integrated)",720P HD camera,1 USB 3.2 Gen 1 port 1 USB 2.0 port 1 USB 3.2 Gen 1 Type-C® port 1 Universal audio port 1 HDMI 1.4 port 1 RJ45 Ethernet port 1 Power-adapter port,358.50 x 235.56 x 16.96 mm,1.66 kg,Carbon Black,1 Year,-0.6665698404870658,"12 MB cache, 10 cores, 12 threads, up to 5.00 GHz",,,,,,,2,47,139,17,5,0,163,99,24,28,75,1.66,Low
Dell,inspiron 14 7440,Intel Core 5 120U,Intel Graphics,"8 GB 1 x 8 GB, DDR5, 5200 MT/s",512GB M.2 PCIe NVMe Solid State Drive,"14"", Touch, FHD+ 1920x1200, 60Hz, WVA, IPS, 250 nit, ComfortView",1920 x 1200,Windows 11 Home,"Non-backlit, Arabic","4 Cell, 54 Wh, integrated",720P HD camera,2 USB Type-C® 3.2 Gen 2 (10 Gbps) with Power Delivery and DisplayPort™ 1.4 ports 2 USB 3.2 Gen 1 Type-A ports 1 Universal audio port 1 HDMI 1.4 port,314.00 x 226.15 x 15.97 mm,1.75 kg,Ice Blue,1 Year,-0.43113513685565996,"12 MB cache, 10 cores, 12 threads, up to 5.00 GHz Turbo",,,,,,,2,38,76,54,7,19,170,79,24,377,76,1.75,Low
HP,15-fd0362nia,Intel Core i5-1334U,Nvidia GeForce MX570 A,8 GB DDR4,512 GB PCIe® NVMe™ M.2 SSD,"15.6"" diagonal, FHD , micro-edge, anti-glare, 250 nits, 45% NTSC",1920 x 1080,DOS,"Full-size, backlit, soft grey keyboard with numeric keypad","3-cell, 41 Wh Li-ion polymer",HP True Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones,1 USB Type-C® 5Gbps signaling rate (supports data transfer only and does not support charging or external monitors); 2 USB Type-A 5Gbps signaling rate; 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo,359.8 x 236 x18.6 mm,1.59 kg,Natural silver,1 Year,-0.6942680409142901,"(up to 4.6 GHz with Intel® Turbo Boost Technology, 12 MB L3 cache, 10 cores, 12 threads) 1",,,,,,,3,216,291,78,5,0,143,53,95,62,34,1.59,Low
Dell,Vostro 3515,AMD Ryzen 5 3450U,AMD Radeon Vega 8 Graphics,"8GB, 1x8GB, DDR4, 2400MHz",256GB M.2 PCIe NVMe Solid State Drive,15.6-inch FHD (1920 x 1080) Anti-glare LED Backlight Non-Touch Narrow Border WVA Display,1920 X 1080,DOS,Arabic Non Backlit Keyboard,"3-Cell Battery, 41WHr (Integrated)",720P HD camera,"3x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with Lenovo® PD 140W and DisplayPort™ 1.4 1x HDMI® 2.1, up to 8K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-45) 1x Power connector",358.5 x 235.56 x 18.9 mm,1.70 kg,Carbon Black,1 year,-0.8804553441860912,4 Core 8 Thread Base 2.1GHz Up To 3.5GHz,,,,,,,2,5,352,17,4,0,19,38,24,436,257,1.7,Low
Lenovo,IdeaPad Slim 3 15IRH8,Intel® Core™ i5-13420H,Integrated Intel® UHD Graphics,8GB soldered memory,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD IPS 300nits Anti-glare",1920x1080,DOS,"Backlit, Arabic",Integrated 47Wh,FHD 1080p with Privacy Shutter,"2x USB 3.2 Gen 1 1x USB-C® 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort™ 1.2) 1x HDMI® 1.4 1x Headphone / microphone combo jack (3.5mm) 1x Card reader 1x Power connector",359.3 x 235 x 17.9 mm,1.62 kg,Arctic Grey,1 Year,-0.7912117424095748,"8C (4P + 4E) / 12T, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB",,,,,,,6,34,200,8,10,0,77,209,53,400,323,1.62,Low
Lenovo,IdeaPad Slim 3 15IRH8,Intel® Core™ i5-13420H,Intel® UHD Graphics,8GB Soldered DDR5-4800 + 8GB SO-DIMM DDR5-4800,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD  TN 250nits Anti-glare",1920x1080,DOS,"Non-backlit, Arabic",Integrated 47Wh,HD 720p with Privacy Shutter,"2x USB 3.2 Gen 1 1x USB-C® 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort™ 1.2) 1x HDMI® 1.4 1x Headphone / microphone combo jack (3.5mm) 1x Card reader 1x Power connector",359.3 x 235 x 17.9 mm,1.62 kg,Arctic Grey,2 Years,-0.6665698404870658,"8C (4P + 4E) / 12T, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB",,,,,,,6,57,157,8,10,0,170,209,73,400,323,1.62,Low
HP,​HP Envy x360 14-es1013dx,Intel Core 5 120U,Intel® Graphics,8 GB DDR4-3200,512 GB PCIe® Gen4 NVMe™ M.2 SSD,"14"" diagonal FHD touch display",1920 x 1200,Windows11 Home,"Full-size, backlit, soft grey keyboard","3-cell, 43 Wh Li-ion polymer [23]",HP True Vision 5MP camera with temporal noise reduction and integrated dual array digital microphones,"1 USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge); 2 USB Type-A 5Gbps signaling rate; 1 HDMI 2.1; 1 AC smart pin; 1 headphone/microphone combo",357.9 x 255 x 23.5 mm,2.29 kg,Natural silver,1 Year,-0.45883333728288417,"12 MB L3 cache, 10 cores, 12 threads",,,,,,,3,50,65,78,7,30,142,59,92,56,71,2.29,Low
Dell,Vostro 3520,Intel Core I5-1235U,Intel UHD Graphics,"4 GB, 1 x 4 GB, DDR4, 2666 MHz",256GB M.2 PCIe NVMe Solid State Drive,15.6 inch FHD (1920 x 1080) 120Hz 250 nits WVA Anti-Glare LED Backlit Narrow Border Display,1920 x 1080,DOS,English International Non-Backlit Keyboard,"3-Cell Battery, 41WHr (Integrated)",720P HD camera,1. SD 3.0 card reader 2. USB 2.0 3. RJ-45 4. Headset jack 5. Wedge shaped lock slot 6. Power jack 7. HDMI 1.4 port 8. USB 3.2 Gen 1 Type A​ 9. USB 3.2 Gen 1 Type A​,358.50 x 235.56 x 16.96 mm,1.66 kg,Carbon Black,1 Year,-0.8327590430504112,"12MB Cache, up t o 4.4 GHz, 10 cores",,,,,,,2,47,139,17,5,0,99,38,24,74,97,1.66,Low
MSI,Modern 15H B13M,Intel Core I7-13620H,Intel Iris Xe Graphics,8GB DDR4-3200,512GB NVMe PCIe Gen4 M.2 SSD,"15.6"" FHD (1920x1080), IPS-Level",1920 x 1080,DOS,Single Backlit Keyboard (White),"3-Cell Battery,",HD type (30fps@720p),1x Type-C (USB3.2 Gen2 / DisplayPort™/ Power Delivery 3.0) 3x Type-A USB3.2 Gen2 1x Micro SD Card Reader 1x HDMI™ 2.1 (4K @ 60Hz),359 x 241 x 19.9 mm,1.9 kg,Classic Black,1 Year,-0.5280788383509447,"10C (6P + 4E) / 16T, P-core 2.4 / 4.9GHz, E-core 1.8 / 3.6GHz, 24MB",,,,,,,7,44,182,25,5,0,198,34,85,231,66,1.9,Low
HP,Envy x360 14-ES1023DX,Intel Core 7 150U,Intel Iris Xe Graphics,16 GB DDR4-3200 MHz RAM (onboard),512 GB PCIe® Gen4 NVMe™ M.2 SSD,"14"" diagonal FHD touch display",1920 x 1080,Windows 11 Home,"Full-size, backlit, soft grey keyboard","3-cell, 43 Wh Li-ion polymer",HP True Vision 5MP camera with temporal noise reduction and integrated dual array digital microphones,"1 USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge); 2 USB Type-A 5Gbps signaling rate; 1 HDMI 2.1; 1 AC smart pin; 1 headphone/microphone combo",322 x 210.82 x 19.05 mm,1.51 kg,Natural silver,1 Year,-0.18492583325806392,"up to 5.4 GHz with Intel® Turbo Boost Technology, 12 MB L3 cache, 10 cores, 12 threads",,,,,,,3,44,65,78,5,19,142,58,92,56,420,1.51,Low
Dell,Vostro 3520,Intel Core i3-1215U,Intel UHD Graphics,"8GB, 8GBx1, DDR4, 2666MHz",512GB M.2 PCIe NVMe Solid Stat e Drive,15.6 inch FHD 12 0Hz 250 nits WVA Anti- Glare L ED Backlit Narrow Border Displ ay,1920 x 1080,DOS,English International Non-Back lit,"4-cell, 70 Wh Li-ion polymer",720P HD camera,1. SD 3.0 card reader 2. USB 2.0 3. RJ-45 4. Headset jack 5. Wedge shaped lock slot 6. Power jack 7. HDMI 1.4 port 8. USB 3.2 Gen 1 Type A​ 9. USB 3.2 Gen 1 Type A​,358.50 x 235.56 x 16.96 mm,1.66 kg,Carbon Black,1 Year,-0.9297027445456959,"10MB Cache, up t o 4.4 GHz, 6 cores",,,,,,,2,47,140,17,5,0,98,112,24,74,67,1.66,Low
HP,Envy x360 15-EW1058WM,Intel® Core™ i5-1335U,Intel® Iris® Xe Graphics,8 GB DDR4-3200 MHz RAM (2 x 4 GB),512 GB PCIe® NVMe™ M.2 SSD,"15.6"" diagonal, FHD multitouch-enabled, IPS, edge-to-edge glass, micro-edge, 250 nits, 45% NTSC",1920 x 1080,Windows11 Home,"Full-size, backlit, moonstone grey keyboard","3-cell, 51 Wh Li-ion polymer","HP True Vision 5MP IR camera with camera shutter, temporal noise reduction and integrated dual array digital microphones","1 USB Type-A 10Gbps signaling rate; 1 USB Type-A 10Gbps signaling rate (HP Sleep and Charge); 2 Thunderbolt™ 4 with USB Type-C® 40Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge); 1 HDMI 2.1; 1 headphone/microphone combo",358.90 x 229.10 x 18.54 mm,1.81 kg,Mineral silver,1 Year,-0.5419279385645568,"(up to 4.6 GHz with Intel® Turbo Boost Technology, 12 MB L3 cache, 10 cores, 12 threads)",,,,,,,3,53,293,72,5,30,134,65,91,37,33,1.81,Low
Dell,Vostro 3520,Intel Core I5-1235U,Intel UHD Graphics,"8GB, 8GBx1, DDR4, 2666MHz",256GB M.2 PCIe NVMe Solid State Drive,15.6 inch FHD (1920 x 1080) 120Hz 250 nits WVA Anti-Glare LED Backlit Narrow Border Display,1920 x 1080,DOS,English International Non-Backlit Keyboard,"3-Cell Battery, 41WHr (Integrated)",720P HD camera,1. SD 3.0 card reader 2. USB 2.0 3. RJ-45 4. Headset jack 5. Wedge shaped lock slot 6. Power jack 7. HDMI 1.4 port 8. USB 3.2 Gen 1 Type A​ 9. USB 3.2 Gen 1 Type A​,358.50 x 235.56 x 16.96 mm,1.66 kg,Carbon Black,1 Year,-0.818909942836799,"12MB Cache, up t o 4.4 GHz, 10 cores",,,,,,,2,47,139,17,5,0,99,38,24,74,97,1.66,Low
MSI,Prestige 13 AI Evo A1MG,Intel Core Ultra 7 155H,Intel Arc Graphics,16GB LPDDR5,512GB NVMe PCIe SSD,"13.3"" 16:10, 2.8K (2880 x 1800) OLED panel, 100% DCI-P3",2880 x 1800,Windows 11 Home,Single Backlit Keyboard (White),"4 cell, 75Whr",IR FHD type (30fps@1080p) with HDR 3D Noise Reduction+ (3DNR+),2x Type-C (USB / DP / Thunderbolt™ 4) with PD charging 1x Type-A USB3.2 Gen1 1x Micro SD Card Reader 1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz),299 x 210 x 16.9 mm,0.99 kg,Stellar Gray,2 Years,-0.1264549321561936,"24M Cache, up to 4.80 GHz",,,,,,,7,37,3,121,26,19,198,86,105,391,214,0.99,Low
ASUS,Vivobook 15 X1504ZA-NJ005W,Intel Core i5-1235U,Intel UHD Graphics,8GB DDR4 on board,512GB M.2 NVMe™ PCIe® 4.0 SSD,"15.6-inch, FHD (1920 x 1080) 16:9 aspect ratio, LED Backlit, 60Hz refresh rate, 250nits, 45% NTSC color gamut, Anti-glare display, TÜV Rheinland-certified, Non-touch screen, (Screen-to-body ratio)84%",1920 X 1080,Windows 11 Home,"Backlit Chiclet Keyboard, 1.4mm Key-travel, Precision touchpad","42WHrs, 3S1P, 3-cell Li-ion",720p HD camera With privacy shutter,1x USB 2.0 Type-A 1x USB 3.2 Gen 1 Type-C 2x USB 3.2 Gen 1 Type-A 1x HDMI 1.4 1x 3.5mm Combo Audio Jack 1x DC-in,359.7 x 232.5 x 17.9 mm,1.70 kg,Quiet Blue,2 Years,-0.6942680409142901,"1.3 GHz (12M Cache, up to 4.4 GHz, 10 cores)",,,,,,,0,47,391,103,4,19,67,121,32,269,43,1.7,Low
ASUS,ROG Flow X13 GV301RA-LI064W,AMD Ryzen 7-6800H,AMD Radeon Graphics,16GB LPDDR5,512GB PCIe® 4.0 NVMe™ M.2 SSD,"13.4-inch UHD+ 16:10 (3840 x 2400, WQUXGA)+ 60Hz",3840 x 2400,Windows 11 Home,Backlit Chiclet Keyboard,"4-cell, 70 Wh Li-ion polymer",HD 720p,"1x 3.5mm Combo Audio Jack 1x HDMI 2.0b 1x USB 3.2 Gen 2 Type-A 1x ROG XG Mobile Interface and USB Type-C combo port (with USB 3.2 Gen2, support DisplayPort™ 1.4) 2x USB 3.2 Gen 2 Type-C support DisplayPort™ / power delivery",299 x 222 x 16.9 mm,1.30 kg,Off Black,2 Years,0.03973427040715171,"8-core/16-thread, 20MB cache, up to 4.7 GHz max boost",,,,,,,0,1,26,84,31,19,34,112,68,107,318,1.3,Low
Lenovo,IdeaPad Slim 3 15IRU8,Intel® Core i3-1315U,Intel® UHD Graphics,8GB Soldered LPDDR5-4800,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD TN 250nits Anti-glare",1920x1080,DOS,"Non-backlit, Arabic",47Wh,HD 720p with Privacy Shutter,"2x USB 3.2 Gen 1 1x USB-C® 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort™ 1.2) 1x HDMI® 1.4 1x Headphone / microphone combo jack (3.5mm) 1x Card reader 1x Power connector",359.3 x 235 x 17.9 mm,1.62 kg,Arctic Grey,1 Year,-0.9020045441184716,"6C (2P + 4E) / 8T, P-core 1.2 / 4.5GHz, E-core 0.9 / 3.3GHz, 10MB",,,,,,,6,57,221,8,10,0,170,130,73,400,292,1.62,Low
Lenovo,IdeaPad Flex 5 14IAU7,Intel Core i3-1215U,Intel UHD Graphics,8GB Soldered LPDDR4x-4266,256GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"14"" WUXGA IPS 300nits Glossy, 45% NTSC, 60Hz, TÜV Low Blue Light, Glass, Touch",1920x1200,Windows® 11 Home,"Backlit, English (US)",52.5Wh,FHD 1080p with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 1x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 1.4a 1x HDMI® 1.4b 1x Headphone / microphone combo jack (3.5mm) 1x SD card reader 1x Power con",313.1 x 224.9 x 17.8 mm,1.55 kg,Storm Grey,1 Year,-0.818909942836799,"6C (2P + 4E) / 8T, P-core 1.2 / 4.4GHz, E-core 0.9 / 3.3GHz, 10MB",,,,,,,6,47,60,124,11,31,81,143,53,339,291,1.55,Low
